id,key,mode,time_signature,duration_ms,tempo,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,is_happy,is_sad,is_angry,is_relaxed
3PTG6DgXFAxI5ArQrxQIiS,11.0,0.0,3.0,-0.2526082502478029,-0.5314225017995818,-0.7387290444020236,0.8913419722427857,0.9064767360280507,-0.34431602106303805,-0.8098890147003601,-0.48581077594761457,0.9150684645239264,-0.27305265910662235,0.0,0.0,1.0,0.0
3n5iUh2Z6P7cnWins22W0F,7.0,1.0,4.0,0.159851055988593,-1.5781050472325795,0.4690571221472081,-0.662162996395793,-0.6175414851646467,-0.5787121233228282,0.27658581444839325,-0.4861836685561226,-0.6290879329727306,0.5568317499232861,0.0,0.0,0.0,1.0
1HuAR7RyNWQq6vHwOFHWqx,8.0,1.0,4.0,-0.2907897882966644,-0.09630411852857762,1.7913253897911545,-0.03318293592261228,-0.41441697071427036,-0.5076452199781045,0.3358946168210484,-0.4863266513428272,-0.7770380366936475,1.112625895420381,1.0,0.0,0.0,0.0
4KxIW9rRwmQYb27ya4HGiI,7.0,1.0,4.0,-0.6150038773496805,-1.2674780090291622,0.6922972192819005,0.4442356641955851,0.9934299228813763,2.5943627716301827,-0.5281409882711051,-0.4863215738290948,-0.3139658616616437,-0.6689608175429089,0.0,0.0,1.0,0.0
4rSdKM7s42IeKudysHdwDg,4.0,0.0,4.0,-0.5935908657677924,-0.6309674718964068,0.4690571221472081,0.751147621414426,0.7330378525732987,0.3875484046098173,-0.7357217965753977,-0.4863266513428272,-0.747331519804802,1.249671027186788,1.0,0.0,0.0,0.0
3vYP5IgBfHv9nWbNhTq3IS,1.0,0.0,4.0,1.2555625026822255,1.9339734455518554,-0.7616254646209667,1.25887851360362,0.4852680190665105,-0.2483133621587623,-0.8155452015371627,-0.47901503156816033,0.023872957858560324,0.02387845972059269,0.0,0.0,1.0,0.0
7vTCIwHvCT3zMmtYBo0uff,0.0,1.0,4.0,-0.29711789926573573,-0.1260954506217595,0.7724346900481996,-0.22642379787521613,0.932889935260378,-0.6098818177722684,-0.750705072964279,-0.486316902516461,-0.47123565695553166,-0.42532502773596353,0.0,1.0,0.0,0.0
1UHDC8RXrTHwUIINrJ4Cql,4.0,0.0,4.0,-0.40948541101470387,-1.6814641325108846,0.9327096315808,-0.45376598840769083,1.1369494302145535,2.8561882050054797,-0.503793164139173,-0.4863266513428272,-0.4479364280231038,-0.17788242871328436,0.0,1.0,0.0,0.0
21Izx09FQfTP4K27V1E2iZ,1.0,0.0,4.0,-0.26318412989489,1.6572954686034134,1.339121090467034,-0.8743490408927694,-0.9158002658765917,4.37726929413816,-0.6608054146309914,-0.48632250809162153,2.6683354416891225,0.2256393481544695,0.0,0.0,1.0,0.0
1LxHpDkjD1u9yKKdh11wBq,6.0,0.0,3.0,-1.7100670313293562,-2.91266738537224,-0.2808006400231678,-2.1815666364545003,-1.8937898728505562,-0.45153976996911227,2.0777004970284967,-0.48519741228873975,-0.5848193980011176,-0.6841880544058431,0.0,0.0,0.0,1.0
30ARBo7n1rJ1YA1TsHxhXa,2.0,0.0,4.0,0.7565416051166064,0.5584523209588247,-0.034664122669532935,0.09185526887024903,0.38592634053784525,-0.5562699433192313,-0.7744285939133411,-0.4863266513428272,0.4257846569429412,-1.1371983510781327,0.0,1.0,0.0,0.0
0CCeadjiIVSBbGRueKGDE2,1.0,0.0,4.0,0.32963601497069445,0.35400200267228377,0.25154113006725215,-0.27568127249058577,0.1563886268551416,-0.5562699433192313,1.3722379003853364,-0.4755623222301231,-0.5294837292866014,-1.175266443235468,0.0,1.0,0.0,0.0
6MBCtmqATwY5KlPRd65A29,5.0,1.0,4.0,0.20835689740748367,-1.1324033533679196,-0.6643156786904595,0.25857287526073036,0.81344617590003,-0.48894340330844044,-0.8154172193846745,-0.3469996745255636,-0.5178341148203874,-0.37202969871569413,0.0,0.0,1.0,0.0
5esJb63Nbi1LeG0v4NyKTt,9.0,1.0,4.0,-0.13855711264467818,0.2860695187643017,-0.13197390860003985,-0.1051746295912294,0.969120429782597,-0.5662442455430522,-0.7098132144862905,-0.4863266513428272,0.04717218679098837,0.8956377701235698,0.0,1.0,0.0,0.0
4MFwtEC1JG6XOjOkMvV9kt,7.0,1.0,4.0,0.89183158610981,-0.2673207965306146,-0.2865247450779035,-0.014237753378239357,-0.24845793128991242,-0.4976709177542837,-0.26967947056290315,1.4918726988031605,-0.691413370366975,0.05813974266219445,0.0,0.0,0.0,1.0
5sN9NYU43a9yFYWhnL2frj,2.0,1.0,4.0,5.564996396609135,-0.83926626676246,-1.2081056588903507,-0.3325168201237041,0.612425367583202,1.4847216492301114,-0.814362147005624,2.401763159650596,-0.24989298209746702,-1.4173795093561203,0.0,1.0,0.0,0.0
5S1lTe2IVfQQ7rJkFb6F9Q,10.0,0.0,4.0,-0.8787041957596202,0.22081722390276523,0.022576927877824077,0.8231393150830432,-0.20357886710755074,1.6468040603672005,-0.7999001637744393,-0.48623484989454524,-0.4828852714217457,-0.006576014005275542,0.0,0.0,1.0,0.0
3wFGRek61NIF330UwJCI52,2.0,1.0,4.0,0.1574030252926067,0.389669133828826,-1.2081056588903507,1.1111060897575114,0.7302329110619011,-0.3655114132886573,-0.7107496692605956,-0.40102442063838006,-0.24406817486436003,1.1621144152249163,0.0,0.0,1.0,0.0
6eT08jQH8w5BNfAec85k31,0.0,1.0,4.0,-0.23067273409048691,0.4942995908342918,0.6522284838987505,-1.4275483711884585,-1.2199026747372823,-0.547542428873388,1.8311007397948253,0.32201353485645723,-0.5644325726852432,-0.5623701595023703,0.0,0.0,0.0,1.0
3RlsVPIIs5KFhLFhxZ4iDF,0.0,1.0,4.0,-0.034830278411582614,0.7679194033579425,0.6007115384061292,1.0125911405267725,1.2900524877116728,-0.45278655774708987,-0.6726671751055224,-0.4863266513428272,0.8335211632604286,0.9222854346337045,0.0,0.0,1.0,0.0
1rLDTmI8quVUsGy9mzrXBx,2.0,1.0,4.0,0.07031892938795557,0.32558512650035515,-1.391277020641893,1.2854017691657422,0.4078983823771268,-0.2570408766046055,-0.8159338302684994,3.059808939370617,-0.36638912675960644,-0.32254117891115824,0.0,0.0,1.0,0.0
2wkbDh68u34Ukt0qyVOjqQ,9.0,0.0,4.0,-0.3036975865118649,-0.7483116461734723,0.5320222777493009,-1.1395815965139902,-1.0324390837255422,-0.5886864255466491,1.3004430343552802,-0.10774722745451905,-0.5120093075872806,-1.4131920192188132,0.0,0.0,0.0,1.0
7JdQ2G8CcaUlV6Ve9bmENr,2.0,1.0,3.0,-1.1995607091149791,-0.7119572870563028,0.15423134413674458,-0.5522809376384299,-0.23186202734747668,7.556578127981058,0.6855043992282782,-0.4848277692890205,4.09541321380033,0.8956377701235698,1.0,0.0,0.0,0.0
4Td5Uuuny9vyXBacIqM2V0,7.0,1.0,4.0,-0.34833302366832664,0.03303218366142923,0.05692155820623829,-1.306299202904472,-0.49178660740365454,-0.506398432200127,0.7260841061148315,-0.4270212909483068,-0.45376123525621087,-1.513311101592605,0.0,1.0,0.0,0.0
2Bk7DXxVp7Yphfa4GJK2hs,11.0,1.0,4.0,-0.8219447172510997,1.2180537175686477,1.276155934864942,0.4442356641955851,0.2564315407616561,-0.4852030399745076,0.6137095331982219,2.523623489228378,0.9441925006894614,1.75978346209508,1.0,0.0,0.0,0.0
5koyOdvQU9AUgPMA14N4mD,0.0,0.0,4.0,-0.5734647636031619,0.42533626498536825,0.06264566326097398,1.0921609072131384,0.9824439019617356,0.16936054346373605,-0.8109815452703827,-0.4863266513428272,2.1557524051757095,-0.3187343696954245,0.0,0.0,1.0,0.0
1RLWonWtQ3Iwbbzqbp74Uf,11.0,0.0,4.0,-0.21105946049062826,-0.2752926408738881,0.20574828962936653,0.1714250355566149,-0.3438259426774308,-0.5462956410954104,-0.32274524110685765,-0.14105571753911267,-0.3838635484589272,-0.8593012783295852,0.0,0.0,0.0,1.0
7nshxJIAav5wmacjGZtyTI,8.0,1.0,4.0,0.22977958500002785,-0.42455855392207875,-0.5097648422125955,-0.9349736250347628,-1.8641042418549318,-0.4752287377506868,-0.7051309406147651,1.150663775985372,-0.7013155426632569,-0.9620851271543904,0.0,0.0,0.0,1.0
1Vp8U39YNsDfd6yVuaUq12,4.0,1.0,4.0,-0.18371505437656782,-0.47043102029393324,-0.20638727431160397,-0.8099354202419017,-0.48009935110616436,-0.47647552552866435,0.15484669378873298,-0.4863266513428272,1.0257398019529587,-0.4215182185202298,0.0,1.0,0.0,0.0
170Xk9uyoGQKoJcRgE0jZk,2.0,1.0,4.0,-0.08153638184844383,-0.8588522636403301,0.6694007990629577,0.5995861610594426,0.5556253019774005,-0.5974139399924923,-0.49755013231047257,-0.48621210263302406,-0.6116135112734097,1.0250692834585098,0.0,1.0,0.0,0.0
4UMTp91LHhvW33ol9ZQH0Q,2.0,1.0,4.0,0.13520625684757673,-0.26532783544479643,2.363735895264724,0.7966160595209211,1.7110274595472628,0.05340928011181873,-0.4819425527387212,-0.4863207614268976,-0.41298758462446206,0.8347288226718337,1.0,0.0,0.0,0.0
4aQ4DS6AJiBwBQxb2Sw0jf,3.0,0.0,4.0,1.6613066575233073,-0.501768615298525,0.09126618853465249,-0.37419622172132455,-0.329567489994493,-0.23459869660100865,-0.515030621430834,-0.46386373059065616,-0.7100527535129173,-0.7717446663677142,0.0,1.0,0.0,0.0
5DsQ690cs8vS2wW9FQH91i,7.0,0.0,4.0,1.7303353175437273,0.8460915838792673,0.1943000795198951,0.39876722608909004,0.23305702816667614,-0.5936735766585595,-0.8029592493705024,2.958258664722466,0.5597552233044015,-0.6689608175429089,0.0,0.0,0.0,1.0
4WUDMQhuEmmlP8tjfIsuDa,5.0,1.0,4.0,-0.5207014774955995,-0.15035459763189424,0.6007115384061292,-1.7458274379339234,-1.6083870740658504,1.185492582515486,2.249383872317761,-0.4863266513428272,0.029697765091667296,0.5796726052176873,1.0,0.0,0.0,0.0
5Je0PcZSDbzvIj6ePxgfrl,11.0,0.0,3.0,-0.6435190807531257,-0.0876450462246777,-0.17204264398318944,-1.8898108252711574,-2.182698848524509,-0.05256768101627798,2.0433638219706434,-0.48630922531569754,-0.5178341148203874,-0.49384759361916686,0.0,1.0,0.0,0.0
25mV0lXQ4mWeEh4PYonUtE,4.0,0.0,4.0,-0.23117588664460267,-0.49139147309305764,-0.023215912560061534,1.0807937976865145,0.9487846038249645,-0.12862173547291195,-0.8159289607036729,1.8696397204942834,-0.8789721632730194,-0.7527106202890466,0.0,0.0,1.0,0.0
3i4aOoZtkXOoNI9yMPL9Ij,10.0,0.0,4.0,1.8090303122095637,-0.05915944725668753,0.1714036593009523,0.6715778547280598,0.5441717908058601,-0.47896910108461965,-0.21661370001894859,-0.3258772173987481,-0.10427280126979288,-1.160039206372534,0.0,1.0,0.0,0.0
4DINOBcXuCsEdNCH1l4naj,2.0,1.0,4.0,-1.0940534889211664,1.7084595902720958,-2.123962467648062,1.0618486151421416,0.13979272291270586,-0.06254198324009877,-0.8147960377177187,1.4675006328876044,-0.15669606636775546,-0.4748135475404992,0.0,0.0,1.0,0.0
0f8lc6QabkwdZ89O2qRXkp,11.0,0.0,4.0,0.820016235020441,-0.6094228753307501,1.4593272966164832,-0.6432178138514201,-0.37958894694775036,-0.5787121233228282,1.3940885117857882,2.621111752890603,-0.676268871560897,-0.10174624439861377,0.0,0.0,0.0,1.0
2F08d4KocfOdWhn7aK3gDI,2.0,1.0,4.0,-0.13171617311083503,-0.6750875069686628,0.1714036593009523,0.9557555928936536,0.8506116509260484,-0.47647552552866435,-0.7650640461702902,-0.4863266513428272,2.1615772124088175,0.7852403028672978,1.0,0.0,0.0,0.0
3inZkpVlyHfLoxwuyu2GYW,0.0,1.0,4.0,0.4534889513684205,-0.9192939627774773,0.5778151181871864,-0.35146200266807703,-0.7028584561363238,-0.4926837666423733,-0.7182413074550363,-0.4848724514098657,-0.729857098105481,-0.3035071328324906,0.0,0.0,0.0,1.0
2NVaKeIAUZwN5tXnn12EMi,9.0,1.0,4.0,-0.16010558837575128,-1.0858436590354383,0.5720910131324508,-0.39693044077457246,0.18303557121341882,-0.506398432200127,1.5564073393320021,-0.4862177894484044,2.4003943089662028,-0.5014612120506339,0.0,0.0,0.0,1.0
60ZONP0TRE52A6B4RxUTWZ,11.0,0.0,4.0,-0.44857649406523614,-0.858920986436393,-0.595626418033631,-0.6545849233780439,-0.20988998550819518,-0.601154303326425,-0.609612553635647,-0.4861077089506858,-0.5294837292866014,-0.40248417244156237,0.0,0.0,0.0,1.0
4VPMsCHJCXWRaBvC10WCJg,7.0,1.0,4.0,0.36382136061859804,-0.7444288081959296,-0.034664122669532935,1.3270811707633625,0.7505687370195337,-0.28072984438618004,-0.8158913776520642,-0.34131285914526704,0.08212103018963003,-0.3872569355786282,0.0,0.0,1.0,0.0
1hca9kcz9s1lCz7xeRyx4r,2.0,1.0,4.0,0.8618069250440175,0.21480397924727831,-0.8532111454967373,1.0580595786332674,0.7931103499423975,-0.22337760659921013,-0.6558109891680309,-0.2929749284127471,1.1189367176826701,-0.18168923792901787,0.0,0.0,0.0,1.0
1FPSkRkDlthbAceSIIWc4C,0.0,1.0,4.0,1.2724664932983838,-0.8609826703182742,-1.1737610285619366,0.46696988324883215,-0.2734686597665409,-0.5238534610918135,-0.8149333844179502,-0.07606354176429589,-0.5702573799183502,-0.11697348126154788,0.0,1.0,0.0,0.0
6gW4omuhFtNUEexOf97fXn,10.0,1.0,4.0,-0.08480687345019629,0.9017570486900569,0.4805053322566796,-1.8557094966912862,-1.5216676323384741,-0.3231206288374187,2.171345974459005,-0.4863266513428272,-0.6413200281622551,-0.1740756194975506,0.0,0.0,0.0,1.0
7olD0K7CDQkbxH3G57k52l,2.0,1.0,4.0,-1.233368690347296,-0.40779019168277875,-0.5727299978146883,-1.0562227933187496,-1.1609989029979324,-0.5363213388715896,0.27034278261969275,-0.47349069662730087,-0.39551316292514116,1.006035237379842,0.0,1.0,0.0,0.0
6lPjwgITcWpxVIiij1Iskw,2.0,0.0,4.0,-0.3113029308875378,-1.1599611945890629,0.04547334809676688,-0.8288806027862746,-0.7285704199908022,-0.601154303326425,1.493977021044997,2.564243599087638,-0.626175529356177,-0.4786203567562327,0.0,0.0,0.0,1.0
71geaRAZ2M5w08T3kl5Xvs,1.0,1.0,3.0,-0.21602325395719338,0.6275187310018409,-0.3036970602421109,-0.39693044077457246,0.0077267267510686384,-0.5699846088769849,-0.2072491522758978,-0.48631576515338487,-0.005251078306974533,0.26751424952753833,0.0,0.0,0.0,1.0
05mzctclS0ZqqTLEiDIGkt,7.0,1.0,4.0,-0.17261667015405283,0.5929511645823012,-0.20638727431160397,0.6829449642546835,-0.8113161945770316,-0.5724781844329402,-0.8055501075794131,-0.45224637917090765,0.6471273318010058,1.6379655671916071,1.0,0.0,0.0,0.0
0OBwxFLu6Yj61s2OagYbgY,5.0,1.0,4.0,-0.14087935520213554,-0.057235208966931454,0.6808490091724291,0.5503286864440731,0.42613050220121107,-0.5625038822091193,-0.8058934743299917,-0.39005699097637975,-0.6500572390119156,0.6824564540424926,1.0,0.0,0.0,0.0
5Q7m1Km199HHMB926xxbrs,8.0,1.0,4.0,-0.9206400259430377,-0.7930158250122608,-0.8360388303325305,1.1224731992841355,1.1687387673437264,0.10203400345294525,-0.5565467830916925,-0.48609999112981256,-0.6127784727200309,0.2903551048219395,0.0,0.0,1.0,0.0
1FjyLdteE3saWL1YRjQ3Of,0.0,1.0,4.0,0.21700725093401235,0.28469506284304696,0.5663669080777151,1.2891908056746169,1.0177394159801556,-0.3879535932922543,-0.8158011658421395,1.7396553689446497,1.0548638381184934,0.12666230854539776,0.0,0.0,1.0,0.0
3T5EHKs9Vo9eiytvePZs4F,6.0,0.0,4.0,-0.7186049234442471,1.8643228917423063,-0.9963137718651298,-2.018638066572893,-2.7210138735868994,-0.4602672844149555,2.1807105222020553,-0.2937873306099323,-0.3605643195264993,-1.2133345353928031,0.0,0.0,0.0,1.0
1GEBsLDvJGw7kviySRI6GX,6.0,1.0,4.0,-0.22757641068054377,0.2831831613296681,1.007122997292364,0.38740011656246626,0.9562644478553581,-0.46151407219293306,-0.26031492281985225,-0.486262065368151,-0.5178341148203874,-0.05987134302554495,1.0,0.0,0.0,0.0
3LgNfgXrsIr5ewmrlelU1T,1.0,1.0,4.0,-0.10062715087287458,1.0080024914029961,0.1084385036988596,1.1186841627752604,1.0397114578194366,-0.4203700755196721,-0.7610060754816349,-0.4440817370891963,-0.6244280871862449,-0.7831650940149149,0.0,1.0,0.0,0.0
7uAWvSSmFmsnrErpfDYGPD,6.0,1.0,4.0,-0.7316288337873205,-0.588909120706033,-1.5858965925029067,1.3195030977456135,0.8043301159879879,1.347574993652575,-0.8157443542524982,-0.4862762824066017,-0.5586077654521362,-1.2704366736288062,0.0,0.0,1.0,0.0
4GPTqTFAkOXNGd5Cy6sTvx,0.0,1.0,3.0,-0.6364168889315686,0.5843608150744634,-0.4582478967199745,0.800405096029796,0.9548619770996593,-0.15231070325448645,-0.8155795382122206,-0.4859204502442346,-0.6081186269335455,-1.0344145022533275,0.0,0.0,1.0,0.0
315XE5vrCBqLVVDAHREU8H,11.0,1.0,4.0,-0.46741568681260903,0.22494059166652755,-1.110795872959844,0.6526326721836868,0.8358857079912109,-0.4253572266315825,-0.8060807652848527,-0.4862096654264325,-0.6110310305500989,-0.2958935144010235,0.0,0.0,0.0,1.0
2hJ1p8wEcrXWLSmS2oU4Z2,2.0,1.0,4.0,-0.48444546556729634,-0.48379760412812883,-0.10335338332636135,-0.7568889091176577,0.41350826539992197,-0.296938085499889,0.7666638130013851,-0.4863266513428272,0.8801196211252846,-0.15504157341888317,1.0,0.0,0.0,0.0
1pB5Y2BPLez1J49KKKewUE,9.0,1.0,4.0,-0.16100545736676602,1.100194122321112,-0.09190517321688996,0.48970410230208006,-0.6173077400386975,-0.2670151788284264,-0.7954051808577749,-0.48630118253394544,-0.10427280126979288,0.41597980894114595,1.0,0.0,0.0,0.0
2wiXpvwPemTpNAbLSej3Ib,4.0,0.0,4.0,0.2520924655729307,-1.0908604231480157,-0.43535147650103173,-0.30220452805270787,0.7178444193865615,-0.6073882422163132,-0.7550751952443694,-0.4860228129210799,-0.5993814160838851,-1.5155951871220452,0.0,1.0,0.0,0.0
4QH2mH5Jmwi9WfXGFwlHLQ,7.0,0.0,4.0,-0.6984788212796167,-0.1254082226611326,0.37747144127143756,0.4328685546689613,1.2554582090711024,-0.45153976996911227,-0.6514408668879406,-0.4863266513428272,-0.6354952209291481,0.03149207815205954,0.0,1.0,0.0,0.0
65mxB9IWpmVo4qUjdGSxRB,3.0,1.0,4.0,-0.6980917808533738,0.4679100371462138,0.8697444759787066,0.29267420384060167,0.7073258887188205,-0.5213598855358583,-0.809327141835777,-0.4863266513428272,0.9208932717570331,0.5987066512963549,1.0,0.0,0.0,0.0
0z01b3z7TTWizIRvgXZ4eT,7.0,0.0,4.0,0.6592589939804551,0.8757798317783562,-0.31514527035158196,-0.9766530266323832,-0.5845834224057253,-0.5413084899835,0.19230488476093605,0.83382691908314,0.12289468082137883,-0.8973693704869206,0.0,1.0,0.0,0.0
4ttozjJu6p9v4RN5aheYfH,8.0,1.0,4.0,1.049144167356234,-1.4781477403593781,-1.6488617481049994,-1.6738357442653062,-0.0974585799263413,-0.506398432200127,0.02998605721472243,-0.4862429739165171,-0.6337477787592161,-1.4790498186510035,0.0,1.0,0.0,0.0
05zMBBrA6nfNKgIHr39Qag,1.0,1.0,4.0,-0.9512162196162264,0.7875741230318766,-0.8131424101135877,0.7966160595209211,-0.2683262669956452,-0.40665540996191846,-0.8138845550707284,-0.4860337803507419,-0.8405284355345135,0.6405815526694237,0.0,0.0,1.0,0.0
6pStbAcWY0MndSKyJQl4Lc,7.0,1.0,4.0,9.551512786910942,1.4820867000415525,-1.5286555419555496,0.7852489499942973,0.05821567395622574,0.049668916777885805,-0.7924397407391421,-0.3096291734550439,-0.08097357233736484,-1.0001532193117257,0.0,1.0,0.0,0.0
54UFDHWI2q7WHfrGbSNWph,1.0,1.0,4.0,-0.26692874601878996,1.6783246441986004,-1.1508646083429936,0.7094682198168056,-0.0009218429090741593,-0.3330949310612396,-0.8159399796548505,0.10672695260237648,-0.36638912675960644,0.6329679342379567,0.0,0.0,1.0,0.0
3K5KFseqgXuIMBTIZZOTGA,4.0,0.0,4.0,1.629056514006618,-0.715118535675187,-0.011767702450590133,-0.5219686455674334,-0.48009935110616436,-0.6098818177722684,-0.7229235813265616,-0.4846287307507101,0.45490869310847604,-0.7755514755834477,0.0,1.0,0.0,0.0
6sxptembJVty4sNtcPMAVz,10.0,1.0,4.0,-0.2046152373936841,0.10848981373827703,0.835399845650293,-0.014237753378239357,0.23282328304072628,-0.4203700755196721,0.9976559906633046,-0.4863266513428272,0.45490869310847604,0.8499560595347678,1.0,0.0,0.0,0.0
0q5dK7tO2CrFl9hGIvU30r,5.0,1.0,4.0,-0.6157779582021663,-1.3289849115052816,1.379189825850184,0.11837852443237114,0.7398164612258431,2.1704549271177958,-0.6935813317316691,-0.4863266513428272,-0.741506712571695,1.3638753036587938,1.0,0.0,0.0,0.0
5BmagRD7Thki6O1zZwbxBy,6.0,1.0,4.0,0.02283874509860857,2.382424051259025,-1.4885868065723997,1.1793087469172543,1.3192706284553979,-0.07251628546391974,-0.8138408538479275,-0.485790465892685,-0.5964690124673315,-0.7108357189159777,1.0,0.0,0.0,0.0
2dbdIS2rqnAsL2kGIC92So,5.0,1.0,4.0,-0.8944470650970499,1.1679547992389374,-0.9791414567009227,1.190675856443878,1.4532065856246332,0.6493738379851149,-0.39454010713691373,-0.4863266513428272,-0.39551316292514116,0.042912505799260335,1.0,0.0,0.0,0.0
3UJ5x6vzGmuu6rTfDChTG2,10.0,1.0,4.0,-0.5894592092176495,0.3206370851838413,0.8697444759787066,-0.6015384122537997,-0.6769127471558962,-0.5737249722109178,-0.14794034990324278,-0.48561986143127606,0.9150684645239264,0.39694576286247835,0.0,0.0,0.0,1.0
1IHpGN9E6Q0MGgAo8t4UCf,4.0,1.0,4.0,-0.07430840188835779,-1.5696177819188357,-0.8761075657156804,-2.2728824163183776,-3.681706341240578,-0.512632371090015,1.8685589307670285,-0.4778370483822418,-0.4770604641886387,-0.6841880544058431,0.0,1.0,0.0,0.0
1Mdyqd3IcF2tVkJZovxHvF,4.0,0.0,4.0,-0.8189741819796855,1.805633623904758,-1.8778259502944272,1.2891908056746169,0.8178873332930763,2.8811239605650316,-0.7966225720643715,-0.20686029551111476,0.955842115155675,-1.2514026275501384,0.0,0.0,1.0,0.0
6C4LXC9UFH1IKiHYOp0BiJ,6.0,1.0,4.0,0.23029241356479968,-0.7061502107890044,0.18285186941042308,1.1414183818285084,0.2403031270711199,-0.2570408766046055,0.4389046419946072,-0.48403567714676493,-0.9471224079003708,1.0821714216945126,0.0,0.0,1.0,0.0
5sSXr1JtSXW3825ZKfB9Rv,10.0,0.0,3.0,5.140935553596108,-0.049022834837438786,-1.9465152109512553,-1.4048141521352109,-1.0153756895312072,-0.3792260788464111,-0.7819202321077816,3.136987148103212,-0.6768513522842077,-1.5772654964169284,0.0,1.0,0.0,0.0
2TBRfDnfwsOIaGxkkXFBN2,9.0,1.0,4.0,0.5401860068468287,1.8590655978435098,-1.9751357362249338,1.190675856443878,0.7479975406340861,0.8363920046817558,-0.8156744322960169,-0.4569176918047226,-0.4945348858879596,-0.8212331861722502,0.0,0.0,1.0,0.0
6xdLJrVj4vIXwhuG8TMopk,0.0,1.0,4.0,-0.8927731152535494,-1.5362872258284248,0.5034017524756224,0.4480247007044592,0.3824201636485983,-0.40914898551787365,1.4096960913575396,-0.4863073974107539,0.8684700066590704,0.9946148097326419,1.0,0.0,0.0,0.0
1i6N76fftMZhijOzFQ5ZtL,2.0,1.0,4.0,0.05586296946778349,0.04787630761097266,1.2017425691533772,-0.46134406142544,0.09351118797464553,-0.17101251992415067,-0.5952535804296358,-0.4639043507005154,-0.424637199090676,1.8701809293513527,0.0,0.0,1.0,0.0
1gj5KFnEIhzSeYO3E1ggcf,3.0,1.0,4.0,-0.003741256173622166,-0.4714962236329054,0.8525721608145002,-0.3325168201237041,-0.3283987643647438,-0.639804724443731,0.273464298534043,-0.47653720486674545,-0.47123565695553166,-0.029416869299676927,0.0,0.0,0.0,1.0
